"","pitch_type","release_speed","zone","stand","p_throws","description","type","bb_type","balls","strikes","on_3b","on_2b","on_1b","outs_when_up","pitch_number"
"40224","SL",85.9,14,"R","R","ball","B",NA,1,2,NA,NA,NA,2,6
"40225","FF",97.8,8,"L","R","called_strike","S",NA,1,2,NA,NA,NA,1,4
"40226","FF",91,1,"R","L","swinging_strike","S",NA,0,2,NA,NA,NA,2,3
"40227","SL",85.1,14,"R","R","foul","S",NA,2,2,NA,NA,NA,2,5
"40228","CU",78.2,14,"R","R","ball","B",NA,0,0,NA,NA,NA,0,1
"40229","FC",89.8,6,"L","R","called_strike","S",NA,1,0,641487,NA,571745,0,2
"40230","SI",90,12,"R","R","ball","B",NA,1,1,NA,NA,NA,0,3
"40231","FF",93.7,6,"L","R","hit_into_play","X","ground_ball",0,2,NA,NA,NA,0,3
"40232","FF",95.6,12,"R","R","ball","B",NA,2,0,NA,657077,NA,0,3
"40233","SI",93.5,2,"R","R","called_strike","S",NA,3,0,NA,NA,NA,0,4
"40234","FF",91.8,13,"R","L","ball","B",NA,3,1,NA,NA,NA,2,5
"40235","SI",95.7,9,"R","R","called_strike","S",NA,3,1,NA,NA,NA,0,5
"40236","SL",81.3,14,"R","R","ball","B",NA,0,0,NA,NA,NA,1,1
"40237","CU",81.6,14,"L","R","ball","B",NA,0,1,474832,543063,621453,2,2
"40238","FF",94.3,4,"L","R","foul","S",NA,1,1,656577,NA,NA,1,3
"40239","SL",89.4,14,"R","R","ball","B",NA,0,1,NA,NA,595879,2,2
"40240","FC",87.6,9,"R","R","swinging_strike","S",NA,0,1,NA,NA,501303,1,2
"40241","SI",95.5,13,"R","R","called_strike","S",NA,0,1,NA,NA,NA,1,2
"40242","SI",95.4,8,"L","R","hit_into_play","X","ground_ball",0,0,NA,NA,NA,1,1
"40243","SI",92.7,13,"R","R","ball","B",NA,0,1,621493,656288,664058,2,2
"40244","SL",84.6,14,"R","R","swinging_strike","S",NA,1,1,606157,NA,NA,1,3
"40245","SL",90.2,13,"L","L","swinging_strike","S",NA,1,2,NA,621563,NA,2,4
"40246","CU",79.5,14,"R","R","ball","B",NA,2,0,NA,NA,543243,2,3
"40247","FC",90.2,8,"L","R","hit_into_play","X","ground_ball",3,2,NA,NA,NA,1,6
"40248","FF",94,7,"L","R","called_strike","S",NA,3,2,NA,NA,NA,0,7
"40249","CH",87.1,14,"R","L","ball","B",NA,0,1,NA,NA,NA,1,2
"40250","FF",93.9,12,"R","R","ball","B",NA,0,1,NA,608369,641355,2,2
"40251","FC",84.3,8,"R","L","foul","S",NA,3,1,622682,NA,670097,1,5
"40252","FF",95.8,11,"L","R","swinging_strike","S",NA,0,2,NA,NA,NA,0,3
"40253","CH",86.8,11,"L","R","ball","B",NA,0,0,NA,NA,656811,2,1
"40254","SL",86.5,13,"R","R","swinging_strike","S",NA,1,1,NA,NA,NA,0,3
"40255","FF",95.2,12,"R","R","ball","B",NA,1,0,NA,NA,NA,0,2
"40256","FC",83.1,6,"R","R","hit_into_play","X","popup",2,0,NA,NA,NA,1,3
"40257","SL",88,14,"R","R","ball","B",NA,0,1,NA,NA,NA,0,2
"40258","SL",83.4,13,"L","L","swinging_strike_blocked","S",NA,3,2,NA,572041,605141,2,9
"40259","SI",95.4,1,"R","R","foul","S",NA,0,0,457705,NA,547180,0,1
"40260","FF",93.4,8,"R","L","called_strike","S",NA,1,0,NA,NA,NA,1,2
"40261","CU",77.4,8,"L","R","called_strike","S",NA,1,1,NA,665742,628450,1,3
"40262","CH",86.1,12,"R","L","ball","B",NA,2,2,NA,NA,NA,0,6
"40263","SI",91.4,8,"R","R","foul","S",NA,2,1,621566,656305,664913,2,4
"40264","FC",89.9,8,"R","R","called_strike","S",NA,2,1,NA,NA,NA,1,4
"40265","FF",93.5,4,"R","R","foul_tip","S",NA,0,0,NA,NA,663886,2,1
"40266","SI",93.2,4,"L","L","called_strike","S",NA,0,0,621439,NA,641598,2,1
"40267","FF",95.1,1,"R","R","foul","S",NA,2,0,NA,NA,NA,0,3
"40268","FF",92.3,1,"L","R","foul","S",NA,1,1,592444,NA,543257,1,3
"40269","SI",95.4,13,"L","R","hit_into_play","X","fly_ball",2,1,NA,NA,NA,2,4
"40270","SI",93.9,14,"L","R","ball","B",NA,1,1,NA,NA,NA,2,3
"40271","SI",94,14,"L","R","ball","B",NA,2,1,NA,NA,NA,2,4
"40272","SL",88.1,9,"R","R","swinging_strike","S",NA,0,0,NA,NA,595909,1,1
"40273","SI",97.4,13,"L","R","ball","B",NA,0,2,NA,656775,NA,2,4
"40274","CU",80.7,14,"L","R","ball","B",NA,2,2,NA,NA,NA,0,5
"40275","SI",97.8,14,"R","R","ball","B",NA,1,2,NA,NA,605131,0,5
"40276","SI",89.8,8,"R","R","foul","S",NA,0,1,NA,630105,595777,0,2
"40277","CH",90.8,13,"L","R","hit_into_play","X","ground_ball",3,2,NA,NA,NA,0,6
"40278","FF",94.5,12,"R","R","ball","B",NA,0,2,NA,NA,NA,0,3
"40279","FF",91.2,12,"R","R","foul","S",NA,1,0,NA,NA,NA,1,2
"40280","CH",84.4,14,"R","R","swinging_strike","S",NA,0,1,NA,NA,NA,0,2
"40281","KC",83.2,2,"L","R","hit_into_play","X","line_drive",2,2,NA,NA,NA,0,5
"40282","FF",95.8,5,"L","R","hit_into_play","X","ground_ball",1,1,NA,593160,NA,2,3
"40283","CU",77.8,13,"R","L","ball","B",NA,3,1,NA,NA,NA,1,5
"40284","FF",91.1,2,"R","R","ball","B",NA,0,0,527038,NA,600303,0,1
"40285","CU",83.1,5,"R","R","hit_into_play","X","popup",0,1,NA,NA,NA,2,2
"40286","CH",82.7,11,"L","R","ball","B",NA,1,2,NA,NA,623993,1,4
"40287","FF",96.4,12,"R","R","foul","S",NA,3,2,NA,NA,NA,2,10
"40288","CH",79.5,13,"L","R","hit_into_play","X","fly_ball",1,0,NA,NA,NA,0,2
"40289","CH",87,3,"L","R","swinging_strike","S",NA,2,1,NA,NA,NA,0,4
"40290","SI",91.2,9,"R","R","called_strike","S",NA,0,0,NA,NA,661388,0,1
"40291","FF",93.6,5,"L","R","called_strike","S",NA,0,1,NA,595777,NA,1,2
"40292","FC",90.6,12,"L","L","ball","B",NA,2,2,NA,NA,NA,0,5
"40293","CU",76,7,"L","L","swinging_strike","S",NA,3,1,NA,NA,NA,2,5
"40294","SL",88.9,8,"R","L","hit_into_play","X","ground_ball",1,2,NA,NA,NA,1,4
"40295","SL",83.3,13,"R","L","swinging_strike","S",NA,2,0,NA,NA,467793,1,3
"40296","SI",94.2,4,"R","R","hit_into_play","X","fly_ball",2,0,NA,664057,605452,2,3
"40297","SI",98.3,2,"R","L","called_strike","S",NA,2,1,NA,NA,NA,1,4
"40298","SL",85.4,9,"R","R","swinging_strike","S",NA,1,0,NA,NA,NA,0,2
"40299","CU",82.8,12,"R","R","ball","B",NA,2,2,675921,NA,NA,2,5
"40300","SL",83.8,14,"R","R","ball","B",NA,0,0,NA,NA,NA,2,1
"40301","SL",86.8,14,"L","R","swinging_strike","S",NA,0,0,NA,NA,NA,1,1
"40302","FF",92.1,11,"R","R","ball","B",NA,2,2,NA,NA,NA,2,6
"40303","SL",78.4,9,"R","L","hit_into_play","X","ground_ball",2,1,NA,NA,642851,2,4
"40304","SL",83.2,7,"L","R","hit_into_play","X","fly_ball",0,2,NA,592192,643393,1,3
"40305","FF",100.3,3,"R","R","foul","S",NA,0,0,NA,NA,NA,2,1
"40306","FF",94.8,5,"L","R","swinging_strike","S",NA,2,0,NA,NA,621028,0,3
"40307","FF",94.6,1,"R","R","swinging_strike","S",NA,0,1,605137,NA,NA,2,2
"40308","SI",93.6,9,"R","R","called_strike","S",NA,0,0,NA,NA,NA,1,1
"40309","SL",85.6,13,"L","R","blocked_ball","B",NA,0,0,NA,NA,607208,0,1
"40310","FC",88.6,13,"L","R","ball","B",NA,0,1,NA,NA,NA,1,2
"40311","SL",85,13,"R","L","ball","B",NA,0,1,NA,NA,NA,2,2
"40312","FF",96,3,"L","R","hit_into_play","X","fly_ball",0,0,502481,NA,NA,0,1
"40313","FF",91.4,11,"R","L","ball","B",NA,1,1,NA,NA,NA,1,3
"40314","SI",95.6,1,"R","R","foul","S",NA,3,1,669008,596117,664702,2,5
"40315","SI",93.5,13,"R","R","ball","B",NA,0,0,NA,571448,NA,2,1
"40316","CH",91.5,13,"L","R","called_strike","S",NA,0,0,NA,592626,NA,1,1
"40317","SL",80,5,"R","R","hit_into_play","X","ground_ball",0,1,NA,NA,NA,0,2
"40318","FF",96.8,11,"L","R","ball","B",NA,3,2,NA,NA,444876,1,6
"40319","FS",86.2,7,"L","R","swinging_strike","S",NA,1,1,NA,NA,664057,2,3
"40320","CH",91.2,13,"L","R","foul","S",NA,3,2,NA,NA,NA,2,6
"40321","CH",85.5,9,"R","L","hit_into_play","X","ground_ball",3,2,NA,NA,NA,2,6
"40322","CU",78.7,13,"L","R","foul","S",NA,0,1,NA,NA,592743,2,2
"40323","FF",94.4,8,"R","L","called_strike","S",NA,2,1,NA,NA,NA,0,4
"40324","FF",93.7,4,"R","R","called_strike","S",NA,0,0,NA,NA,NA,0,1
"40325","SL",87.6,8,"R","R","called_strike","S",NA,0,0,NA,572041,457759,0,1
"40326","FF",92.6,9,"R","R","called_strike","S",NA,3,2,NA,NA,NA,2,7
"40327","CH",80.5,14,"R","L","ball","B",NA,1,1,NA,NA,518735,1,3
"40328","SL",85.8,13,"L","L","ball","B",NA,0,2,NA,NA,NA,1,3
"40329","SI",91.7,3,"L","R","swinging_strike","S",NA,0,0,664058,NA,457708,1,1
"40330","CH",82.2,13,"R","L","blocked_ball","B",NA,2,1,NA,628338,NA,0,4
"40331","SI",94.5,13,"L","L","called_strike","S",NA,2,1,NA,NA,NA,2,4
"40332","FC",94.1,11,"L","L","foul","S",NA,1,2,NA,641645,NA,1,4
"40333","SL",85.4,2,"R","R","hit_into_play","X","fly_ball",1,1,NA,592567,592325,2,3
"40334","SL",83.7,14,"R","R","called_strike","S",NA,1,1,621020,501303,NA,1,3
"40335","CU",81.9,9,"R","R","hit_into_play","X","ground_ball",0,0,NA,NA,572191,2,1
"40336","SI",85.7,13,"L","L","hit_into_play","X","ground_ball",1,0,NA,NA,NA,0,2
"40337","SL",84.1,14,"L","R","swinging_strike_blocked","S",NA,1,2,656976,NA,NA,2,4
"40338","FF",91.9,3,"L","R","foul","S",NA,0,0,NA,NA,593871,1,1
"40339","FS",91.1,14,"R","R","ball","B",NA,0,1,NA,NA,NA,2,2
"40340","FS",88.5,14,"R","L","ball","B",NA,1,2,NA,NA,NA,1,4
"40341","SI",99.3,1,"L","R","swinging_strike","S",NA,0,2,NA,NA,NA,0,3
"40342","CU",73.8,6,"L","R","foul","S",NA,2,2,NA,NA,663886,0,7
"40343","FF",96,5,"R","R","foul","S",NA,1,1,NA,NA,570731,1,3
"40344","SI",99.1,3,"L","R","called_strike","S",NA,0,1,NA,NA,NA,0,2
"40345","FF",95.7,9,"R","R","ball","B",NA,2,0,NA,NA,542340,2,3
"40346","FF",88.2,11,"L","R","foul","S",NA,2,1,NA,NA,656305,2,4
"40347","SL",88.2,13,"R","L","blocked_ball","B",NA,3,2,NA,NA,NA,2,6
"40348","FF",94.8,9,"R","R","swinging_strike","S",NA,1,1,NA,NA,NA,1,3
"40349","FF",92,2,"L","R","hit_into_play","X","fly_ball",0,2,NA,NA,NA,1,3
"40350","CH",85.9,7,"R","R","foul","S",NA,1,2,NA,NA,NA,2,4
"40351","FF",92.1,3,"R","R","foul","S",NA,2,2,571788,NA,NA,1,5
"40352","SL",85.8,14,"R","R","ball","B",NA,0,2,NA,NA,NA,2,3
"40353","SL",87.9,7,"L","R","foul","S",NA,2,2,NA,668804,NA,0,10
"40354","FF",95.2,9,"R","L","called_strike","S",NA,0,0,NA,NA,NA,2,1
"40355","FF",91.2,11,"L","L","swinging_strike","S",NA,0,2,NA,516416,592663,2,3
"40356","FF",92,8,"L","R","called_strike","S",NA,1,0,NA,NA,NA,0,2
"40357","FF",93.4,2,"L","R","hit_into_play","X","fly_ball",0,0,NA,NA,592626,0,1
"40358","SL",89.2,7,"L","R","hit_into_play","X","ground_ball",1,1,NA,NA,543333,0,3
"40359","CU",81.2,6,"L","R","foul","S",NA,0,1,457759,571970,607461,1,2
"40360","FC",89.5,2,"R","R","hit_into_play","X","fly_ball",0,1,NA,NA,NA,1,2
"40361","CU",82.1,4,"R","L","foul","S",NA,1,0,NA,NA,NA,2,2
"40362","FF",91.2,4,"R","L","hit_into_play","X","fly_ball",0,1,NA,NA,NA,0,2
"40363","CU",81.5,9,"L","R","swinging_strike","S",NA,2,1,NA,NA,NA,0,4
"40364","FF",97.9,9,"R","R","hit_into_play","X","ground_ball",2,2,NA,NA,NA,2,6
"40365","FF",95.5,2,"R","L","foul","S",NA,2,2,NA,NA,NA,0,6
"40366","SL",86.7,14,"R","R","foul","S",NA,3,2,NA,493329,670541,1,7
"40367","FF",96.1,11,"R","R","swinging_strike","S",NA,1,2,NA,NA,NA,2,5
"40368","CH",86.4,13,"L","R","ball","B",NA,1,1,NA,NA,NA,2,3
"40369","FF",94.4,12,"R","R","ball","B",NA,1,0,NA,NA,650859,2,2
"40370","SL",85.6,6,"L","L","foul","S",NA,1,1,NA,NA,628451,0,3
"40371","SI",94.8,9,"L","R","called_strike","S",NA,0,0,NA,NA,NA,0,1
"40372","CH",88.1,13,"L","R","ball","B",NA,0,0,642165,NA,NA,2,1
"40373","FC",86.8,9,"R","R","hit_into_play","X","ground_ball",1,1,NA,NA,NA,2,3
"40374","FF",97.4,2,"R","L","hit_into_play","X","line_drive",1,2,NA,NA,645302,1,4
"40375","SI",96.6,4,"R","L","called_strike","S",NA,0,0,NA,NA,656941,0,1
"40376","SL",92,14,"R","R","ball","B",NA,1,2,NA,NA,NA,1,4
"40377","SL",85.2,5,"R","R","foul","S",NA,1,0,NA,666182,NA,2,2
"40378","FF",94.2,13,"L","L","ball","B",NA,3,1,NA,NA,NA,0,5
"40379","SL",86.7,1,"R","R","called_strike","S",NA,0,0,NA,608686,660271,2,1
"40380","FF",94.4,6,"L","R","foul","S",NA,0,1,NA,444876,607208,1,2
"40381","FF",96.2,11,"R","L","ball","B",NA,1,2,NA,NA,NA,1,4
"40382","CH",85.1,13,"R","R","swinging_strike","S",NA,2,2,NA,NA,NA,1,5
"40383","FF",95,12,"R","L","ball","B",NA,0,0,NA,NA,672284,1,1
"40384","SL",84.9,9,"R","R","foul","S",NA,0,1,NA,NA,NA,1,2
"40385","FC",87.6,1,"L","R","foul","S",NA,3,2,NA,645302,NA,1,6
"40386","SL",84.1,5,"R","R","swinging_strike","S",NA,1,1,NA,NA,NA,1,3
"40387","SI",94,1,"L","R","foul_tip","S",NA,2,1,NA,NA,NA,0,4
"40388","FC",86,14,"R","L","ball","B",NA,2,1,NA,NA,669221,2,4
"40389","FF",93.3,13,"L","R","ball","B",NA,0,1,NA,NA,NA,1,2
"40390","CH",83.4,13,"L","R","swinging_strike","S",NA,1,1,NA,NA,NA,1,3
"40391","FF",87.8,11,"R","L","ball","B",NA,0,1,NA,NA,NA,1,2
"40392","FF",94.2,14,"L","R","ball","B",NA,0,1,514888,488726,608324,2,2
"40393","FF",94.8,9,"R","R","called_strike","S",NA,3,2,NA,NA,NA,1,6
"40394","SI",91.3,5,"R","L","hit_into_play","X","ground_ball",0,0,NA,NA,NA,1,1
"40395","SL",86.9,14,"L","R","foul","S",NA,0,1,NA,NA,NA,1,2
"40396","CU",86.5,14,"R","R","ball","B",NA,0,0,NA,NA,NA,2,1
"40397","FF",97.2,11,"L","R","ball","B",NA,0,0,NA,665487,592518,2,1
"40398","FF",92.6,5,"L","L","hit_into_play","X","line_drive",2,2,NA,623205,NA,0,9
"40399","CU",74.7,12,"R","L","ball","B",NA,1,1,NA,NA,NA,2,3
"40400","FF",94.9,2,"R","R","swinging_strike","S",NA,3,2,NA,595281,NA,2,6
"40401","FF",93.9,3,"R","L","foul","S",NA,0,1,NA,NA,NA,0,2
"40402","FF",94.8,4,"L","L","foul","S",NA,2,2,NA,516782,NA,1,5
"40403","SI",91.4,4,"R","R","hit_into_play","X","ground_ball",0,0,650489,656537,543257,1,1
"40404","CU",80.7,8,"L","R","hit_into_play","X","fly_ball",1,2,502110,593428,NA,2,4
"40405","FF",95.5,9,"L","R","hit_into_play","X","line_drive",2,0,NA,640457,NA,0,3
"40406","FF",91.9,4,"L","L","hit_into_play","X","fly_ball",2,2,NA,NA,NA,1,5
"40407","CH",82,13,"L","R","ball","B",NA,0,0,NA,NA,NA,1,1
"40408","CH",81.4,11,"R","R","foul","S",NA,1,2,NA,NA,NA,1,6
"40409","SL",89,14,"L","R","called_strike","S",NA,0,0,NA,592178,573262,1,1
"40410","CH",87.2,13,"L","R","ball","B",NA,2,0,NA,NA,NA,0,3
"40411","CH",89,13,"L","R","ball","B",NA,0,0,NA,NA,NA,0,1
"40412","SL",84.7,14,"R","R","blocked_ball","B",NA,1,2,543105,NA,NA,2,4
"40413","FF",94.6,12,"R","R","called_strike","S",NA,0,0,NA,NA,NA,0,1
"40414","SI",94.9,13,"R","L","called_strike","S",NA,3,0,NA,NA,NA,1,4
"40415","SI",90.7,3,"R","L","hit_into_play","X","ground_ball",0,0,NA,NA,571976,1,1
"40416","FC",90.2,4,"R","R","called_strike","S",NA,2,0,NA,NA,NA,0,3
"40417","SI",92,12,"L","R","ball","B",NA,1,2,NA,500743,NA,1,4
"40418","CU",80.2,6,"R","L","foul","S",NA,3,2,NA,NA,NA,0,7
"40419","SL",83.4,14,"R","R","swinging_strike","S",NA,1,0,665742,NA,605137,2,2
"40420","FC",84.9,14,"R","R","blocked_ball","B",NA,1,1,624585,NA,521692,1,3
"40421","SI",93.6,13,"L","R","ball","B",NA,1,1,NA,NA,NA,0,3
"40422","SI",98.8,7,"R","R","foul","S",NA,2,2,NA,641857,NA,1,6
"40423","FC",90.4,4,"L","R","hit_into_play","X","ground_ball",0,1,NA,NA,NA,2,2
"40424","CH",80.7,13,"L","R","ball","B",NA,3,0,459964,NA,516416,2,4
"40425","FC",90.7,11,"L","R","ball","B",NA,1,2,NA,NA,NA,0,4
"40426","FC",87.7,13,"L","L","ball","B",NA,2,0,NA,NA,646240,2,3
"40427","FF",91,4,"L","L","hit_into_play","X","line_drive",1,1,NA,663886,NA,0,3
"40428","FF",90.6,13,"R","L","ball","B",NA,0,0,NA,NA,656371,2,1
"40429","SL",90,5,"L","R","called_strike","S",NA,0,0,NA,NA,NA,2,1
"40430","SI",89.7,11,"L","L","ball","B",NA,3,1,NA,NA,NA,2,5
"40431","CH",87.5,14,"L","R","foul","S",NA,2,2,NA,NA,669720,1,5
"40432","FF",93.9,12,"R","R","ball","B",NA,2,1,NA,NA,NA,2,4
"40433","CH",84.3,11,"L","R","ball","B",NA,0,0,NA,NA,NA,0,1
"40434","SL",82,11,"R","R","ball","B",NA,1,1,NA,591971,NA,2,3
"40435","FF",95.8,13,"L","R","ball","B",NA,2,1,NA,NA,NA,2,4
"40436","FF",91.5,3,"R","R","called_strike","S",NA,0,0,NA,NA,NA,2,1
"40437","SI",96.9,6,"R","R","called_strike","S",NA,0,0,NA,NA,NA,2,1
"40438","FF",96.2,5,"R","R","foul","S",NA,2,2,NA,NA,NA,0,5
"40439","FF",93.7,13,"L","R","called_strike","S",NA,0,0,NA,NA,668227,1,1
"40440","FF",93,6,"R","L","foul","S",NA,2,1,NA,NA,NA,0,4
"40441","SI",98.4,13,"R","R","foul","S",NA,1,1,NA,NA,542340,1,3
"40442","FC",89.3,9,"R","R","hit_into_play","X","ground_ball",0,0,NA,NA,NA,2,1
"40443","KC",70.4,12,"R","L","ball","B",NA,0,1,NA,NA,NA,0,2
"40444","CH",86.1,13,"R","L","ball","B",NA,2,1,NA,NA,NA,0,4
"40445","CH",86.1,9,"L","R","hit_into_play","X","line_drive",1,0,NA,NA,NA,1,2
"40446","FC",87.6,2,"R","R","called_strike","S",NA,0,0,NA,646240,NA,1,1
"40447","CH",84.7,14,"R","L","ball","B",NA,1,1,NA,NA,NA,1,3
"40448","FS",88.4,14,"R","R","ball","B",NA,0,2,NA,NA,NA,1,3
"40449","CU",79.1,13,"L","R","ball","B",NA,1,0,NA,NA,683734,1,2
"40450","FF",98.7,6,"R","R","hit_into_play","X","line_drive",3,2,NA,NA,NA,0,7
"40451","FF",94.5,9,"R","L","foul","S",NA,2,2,NA,NA,NA,2,5
"40452","FF",96.3,12,"R","R","swinging_strike","S",NA,1,1,NA,NA,NA,2,3
"40453","CU",82.3,11,"R","R","ball","B",NA,0,0,NA,NA,NA,2,1
"40454","SL",88.9,13,"R","L","ball","B",NA,0,2,NA,NA,NA,0,3
"40455","SL",80.4,13,"R","L","ball","B",NA,1,1,NA,NA,NA,0,3
"40456","FF",90.4,13,"L","R","called_strike","S",NA,0,0,NA,NA,665742,1,1
"40457","SL",84.2,8,"L","R","foul","S",NA,2,2,NA,NA,NA,0,5
"40458","CU",73,13,"R","L","ball","B",NA,0,0,NA,NA,NA,0,1
"40459","FF",93.4,6,"R","R","hit_into_play","X","fly_ball",3,2,NA,NA,NA,2,6
"40460","CH",84.2,14,"R","L","hit_into_play","X","ground_ball",0,2,444489,NA,543939,1,3
"40461","SI",90.5,7,"R","L","called_strike","S",NA,0,0,NA,NA,NA,2,1
"40462","CU",77,12,"L","R","ball","B",NA,0,0,NA,NA,NA,2,1
"40463","SI",95.5,13,"R","R","ball","B",NA,3,2,NA,NA,NA,2,6
"40464","FF",94.5,12,"R","R","swinging_strike","S",NA,2,2,NA,NA,NA,2,5
"40465","FF",88.2,6,"R","L","foul","S",NA,1,2,NA,NA,605412,2,4
"40466","FF",93.5,13,"L","R","ball","B",NA,0,0,NA,NA,NA,1,1
"40467","CH",83.1,14,"R","L","ball","B",NA,0,1,NA,NA,543760,1,2
"40468","FF",95.6,14,"L","R","ball","B",NA,2,0,578428,NA,435559,1,3
"40469","FS",87.5,14,"L","R","blocked_ball","B",NA,0,2,NA,474568,425784,1,3
"40470","FF",91.6,12,"L","R","swinging_strike","S",NA,2,0,NA,544725,547989,1,3
"40471","FF",91.6,12,"L","R","foul","S",NA,1,1,488726,608324,NA,0,3
"40472","SL",88.3,2,"L","R","foul","S",NA,1,2,NA,NA,641470,1,4
"40473","FF",96,4,"R","R","hit_into_play","X","fly_ball",1,1,NA,NA,NA,0,3
"40474","FF",91.1,12,"R","R","ball","B",NA,1,2,NA,NA,NA,1,5
"40475","CH",87.8,13,"R","R","ball","B",NA,2,2,NA,NA,NA,0,7
"40476","SL",88.9,12,"R","R","ball","B",NA,0,0,NA,NA,NA,2,1
"40477","SI",84.8,1,"R","R","ball","B",NA,0,0,NA,NA,NA,1,1
"40478","SL",82.5,13,"R","R","ball","B",NA,1,0,NA,NA,606132,2,2
"40479","CU",79.6,4,"L","L","called_strike","S",NA,0,0,NA,NA,NA,0,1
"40480","FF",95.8,7,"L","R","hit_into_play","X","ground_ball",3,2,NA,668731,600869,2,6
"40481","FF",94.5,12,"R","R","ball","B",NA,1,0,624503,NA,595909,1,2
"40482","FF",97.5,14,"R","R","ball","B",NA,2,1,NA,518692,NA,1,4
"40483","FS",86.7,7,"L","R","foul_bunt","S",NA,0,1,NA,516770,645302,1,2
"40484","FC",88.5,1,"R","L","hit_into_play","X","fly_ball",0,0,NA,NA,602104,0,1
"40485","CU",75.1,14,"R","L","ball","B",NA,1,2,NA,NA,NA,1,4
"40486","SI",91.1,11,"R","R","hit_into_play","X","ground_ball",1,0,NA,NA,607461,1,2
"40487","SL",86.5,13,"L","L","ball","B",NA,1,2,NA,NA,NA,1,5
"40488","SI",92.6,11,"L","R","ball","B",NA,3,1,NA,NA,656976,2,5
"40489","SL",90.8,8,"R","R","foul","S",NA,1,2,NA,NA,500743,1,4
"40490","SL",86.8,14,"R","R","ball","B",NA,1,0,NA,NA,NA,0,2
"40491","CU",79.6,12,"R","R","ball","B",NA,1,2,NA,NA,NA,0,5
"40492","SI",94.6,9,"L","R","hit_into_play","X","ground_ball",3,2,NA,NA,553993,1,8
"40493","SL",86.3,9,"R","R","swinging_strike","S",NA,0,1,NA,NA,NA,1,2
"40494","FF",91,6,"R","L","called_strike","S",NA,2,0,NA,NA,NA,0,3
"40495","SL",82.6,14,"R","R","swinging_strike","S",NA,2,1,NA,NA,656811,0,4
"40496","FF",94.9,2,"L","R","hit_into_play","X","line_drive",2,2,NA,NA,592518,2,5
"40497","SL",87.2,9,"R","R","called_strike","S",NA,2,2,NA,NA,NA,0,7
"40498","SI",94.2,7,"L","R","hit_into_play","X","ground_ball",2,2,NA,NA,650402,0,5
"40499","SI",89.8,14,"R","R","ball","B",NA,0,0,NA,NA,462101,1,1
"40500","CH",88.9,8,"L","R","called_strike","S",NA,0,0,NA,NA,NA,0,1
"40501","FF",98.7,12,"L","R","ball","B",NA,0,1,NA,NA,NA,0,2
"40502","CU",74.9,5,"R","R","foul","S",NA,0,1,NA,NA,NA,0,2
"40503","FF",91,5,"R","R","hit_into_play","X","line_drive",3,1,NA,NA,NA,0,5
"40504","FF",97.9,7,"L","R","foul","S",NA,0,0,NA,NA,NA,0,1
"40505","SL",87.6,14,"R","R","ball","B",NA,0,1,NA,NA,NA,0,2
"40506","SI",95.9,11,"L","R","swinging_strike","S",NA,1,2,NA,NA,NA,2,4
"40507","SI",93.7,1,"R","L","called_strike","S",NA,2,2,NA,NA,518626,1,5
"40508","CU",75.1,14,"R","R","swinging_strike","S",NA,2,2,NA,NA,NA,1,7
"40509","FC",89.6,4,"L","L","hit_into_play","X","ground_ball",0,1,NA,666801,546990,1,2
"40510","CU",75.1,9,"L","R","foul","S",NA,0,0,NA,NA,641313,2,1
"40511","SL",85.3,9,"R","R","foul","S",NA,0,0,NA,NA,NA,1,1
"40512","FF",97.3,12,"R","L","ball","B",NA,2,2,NA,NA,669289,1,5
"40513","SL",85.4,9,"R","R","foul_tip","S",NA,1,2,NA,NA,NA,0,4
"40514","FF",98.9,4,"L","R","hit_into_play","X","ground_ball",1,2,NA,NA,NA,0,4
"40515","FF",93,8,"R","L","hit_into_play","X","ground_ball",1,1,614177,NA,647304,0,3
"40516","CH",86.1,13,"R","R","ball","B",NA,1,2,NA,NA,663886,1,6
"40517","SI",92.2,14,"R","L","ball","B",NA,0,0,NA,NA,NA,0,1
"40518","SL",86.1,3,"R","R","foul","S",NA,2,2,NA,NA,NA,2,6
"40519","FF",96.7,2,"R","L","foul","S",NA,0,1,NA,NA,665742,2,2
"40520","SI",99.5,9,"R","R","ball","B",NA,0,0,NA,NA,602080,1,1
"40521","SI",94.1,14,"R","R","ball","B",NA,0,0,NA,NA,NA,1,1
"40522","SL",90.5,9,"R","R","foul","S",NA,0,1,NA,NA,NA,2,2
"40523","CH",88.3,13,"L","R","ball","B",NA,1,2,NA,NA,NA,1,4
"40524","FF",91.2,2,"R","L","swinging_strike","S",NA,0,2,602074,NA,NA,2,3
"40525","CH",80.4,2,"R","R","hit_into_play","X","ground_ball",1,0,NA,NA,NA,0,2
"40526","CU",75.9,14,"R","R","swinging_strike","S",NA,0,0,NA,NA,NA,2,1
"40527","SL",83.9,1,"R","R","ball","B",NA,1,1,663886,571466,NA,2,3
"40528","SI",90.8,4,"R","L","called_strike","S",NA,1,2,NA,NA,NA,1,4
"40529","SL",79.3,9,"L","R","foul","S",NA,0,0,NA,NA,573262,1,1
"40530","FC",93,14,"L","R","ball","B",NA,2,2,NA,NA,NA,0,5
"40531","FF",92.3,11,"R","L","ball","B",NA,0,2,NA,NA,NA,2,3
"40532","FC",85.8,6,"R","R","called_strike","S",NA,0,0,NA,NA,621466,1,1
"40533","FF",93,6,"L","R","hit_into_play","X","line_drive",0,0,NA,608369,457759,2,1
