"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length"
232,602104,"Urías, Ramón",232,100,0.179,0.089,0.196,0.268,0.221,0.265,0.221,10,56,83,4.1,2245,89,89.06,26,112,120,0.09999999999999432,6.39,110,150,117,146,307,321,288,"3.1","-3.1",69.37393106468699,"7.274692527"
229,607732,"Stallings, Jacob",229,100,0.296,0.148,0.333,0.444,0.367,0.343,0.246,16,54,87.8,12.2,2330,89.9,90.31,29,102,127,0.3999999999999915,6.44,106,149,116,146,304,322,285,"-1.8","1.8",67.0565964162471,"7.166155233"
228,628451,"Ibáñez, Andy",228,100,0.298,0.14,0.375,0.439,0.324,0.315,0.272,17,57,91.8,16.2,2288,88.4,87.34,41,132,96,-1.1000000000000085,6.37,105,150,119,147,299,321,287,"0","0",67.80219241438628,"7.302169115"
226,687363,"Scott II, Victor",227,99.6,0.086,0.052,0.111,0.138,0.132,0.201,0.154,5,58,88.2,14.1,2234,89.1,89.43,28,116,110,0.30000000000001137,6.51,107,145,94,149,282,313,299,"7.5","-7.5",63.14569198820518,"6.076449545"
225,605170,"Caratini, Victor",225,100,0.271,0.169,0.304,0.441,0.334,0.329,0.292,16,59,92.7,11.1,2197,88.8,88.91,22,111,114,0.10000000000000853,6.48,114,148,122,148,288,322,290,"-2.7","2.7",70.61015386370023,"6.822934583"
221,666152,"Hamilton, David",223,99.1,0.245,0.151,0.324,0.396,0.314,0.318,0.27,13,53,87.1,8.3,2265,87.3,87.28,25,90,131,0,6.54,113,146,105,152,281,318,303,"0.1","-0.1",64.65499360804448,"6.909455955"
221,570482,"Urshela, Gio",221,100,0.29,0.058,0.345,0.348,0.287,0.281,0.283,20,69,84.6,9.7,2255,88.3,88.49,28,124,97,0.20000000000000284,6.45,110,151,120,148,299,320,286,"1.5","-1.5",66.24940798309656,"7.240293486"
219,682626,"Alvarez, Francisco",219,100,0.236,0.127,0.3,0.364,0.29,0.255,0.212,13,55,88.4,4.8,2250,88.2,88.55,39,112,107,0.3999999999999915,6.65,107,148,118,144,302,325,292,"1","-1",73.16481012485788,"7.176615"
218,687597,"Beck, Jordan",218,100,0.22,0.136,0.324,0.356,0.25,0.262,0.223,13,59,86.4,11.8,2300,89.9,90.07,41,126,92,0.19999999999998863,6.39,105,150,118,147,303,327,283,"0.8","-0.8",69.73077807943183,"7.559890084"
214,592178,"Bryant, Kris",214,100,0.149,0.106,0.214,0.255,0.253,0.276,0.176,7,47,89.3,25.2,2229,88.2,88.79,46,109,105,0.5999999999999943,6.51,109,151,120,146,303,323,291,"2.8","-2.8",68.5600882456962,"7.885312769"
213,669699,"Shewmake, Braden",214,99.5,0.111,0.079,0.111,0.19,0.135,0.195,0.178,7,63,86.5,14.3,2283,89,89.36,29,117,96,0.4000000000000057,6.49,113,143,102,150,287,320,298,"10.5","-10.5",67.75339156823597,"6.916865556"
212,669911,"Toglia, Michael",212,100,0.106,0.255,0.043,0.362,0.218,0.286,0.186,5,47,91.5,15.5,2212,88.6,89.19,32,105,107,0.6000000000000085,6.55,109,145,119,150,294,328,297,"4.9","-4.9",72.31075448229788,"7.486030875"
209,675961,"Williams, Alika",213,98.1,0.232,0.089,0.31,0.321,0.256,0.248,0.236,13,56,88.3,12.8,2237,89.2,89.52,26,107,102,0.29999999999999716,6.52,103,149,108,146,302,316,283,"0.9","-0.9",65.5794542146293,"6.718204111"
208,666703,"Rosario, Eguy",209,99.5,0.25,0.292,0.346,0.542,0.36,0.291,0.206,12,48,89.1,13.7,2178,88,88.04,40,93,115,0,6.38,107,150,118,145,303,322,294,"0.4","-0.4",69.7630248271814,"7.68488507"
206,571466,"Barnhart, Tucker",210,98.1,0.205,0.051,0.32,0.256,0.295,0.272,0.177,8,39,79.6,-10.2,2205,89.2,89.51,23,79,127,0.29999999999999716,6.48,119,147,112,152,287,321,298,"1.2","-1.2",66.24738486505696,"7.415204861"
206,621512,"Nido, Tomás",208,99,0.232,0.071,0.286,0.304,0.251,0.312,0.252,13,56,90.2,14.7,2340,87.5,87.45,39,127,79,0,6.4,108,151,121,147,304,320,290,"2.5","-2.5",69.5363779654437,"7.946360082"
204,596103,"Slater, Austin",204,100,0.128,0,0.185,0.128,0.234,0.313,0.217,5,39,88.7,8.9,2069,88.6,88.85,23,81,123,0.20000000000000284,6.46,105,150,113,145,302,320,289,"5","-5",72.41052143458505,"6.824934697"
204,553882,"Narváez, Omar",206,99,0.16,0.04,0.195,0.2,0.179,0.196,0.174,8,50,86.2,20.4,2243,89,89.15,18,106,98,0.20000000000000284,6.47,122,147,121,152,278,317,298,"4.9","-4.9",63.79425965328453,"6.749300957"
203,640492,"Azocar, José",205,99,0.292,0.021,0.412,0.313,0.301,0.299,0.258,14,48,91,12.1,2155,88.6,88.79,36,126,77,0.20000000000000284,6.41,103,150,110,148,302,321,288,"0.2","-0.2",68.95830273170327,"6.881883714"
202,641432,"Calhoun, Willie",202,100,0.333,0.193,0.353,0.526,0.377,0.374,0.359,19,57,90.9,8.2,2296,88.6,88.79,13,108,94,0.20000000000000284,6.5,116,145,119,151,297,319,299,"-1.3","1.3",68.16849768855626,"6.6033483"
200,641658,"Hampson, Garrett",203,98.5,0.229,0.042,0.355,0.271,0.248,0.186,0.153,11,48,84.3,20.8,2170,87.7,88.03,24,96,103,0.29999999999999716,6.49,102,150,105,147,307,321,288,"3","-3",65.47151038523963,"6.764780941"
198,543510,"McCann, James",200,99,0.222,0.111,0.265,0.333,0.242,0.291,0.253,14,63,88.9,12.7,2259,89.2,89.26,29,121,77,0.09999999999999432,6.43,109,151,120,148,311,324,289,"4.1","-4.1",68.07143530494359,"6.804972407"
198,542194,"Bethancourt, Christian",200,99,0.135,0.038,0.179,0.173,0.166,0.25,0.196,7,52,88.6,15.5,2275,87.9,88.09,38,122,76,0.19999999999998863,6.49,111,151,119,146,304,321,289,"8.2","-8.2",69.12625895753955,"7.346209286"
198,695391,"Harris, Brett",198,100,0.128,0.231,0.074,0.359,0.309,0.331,0.186,5,39,86.7,11.3,2293,90.2,89.95,19,75,123,-0.29999999999999716,6.18,105,150,114,146,297,317,287,"-0.4","0.4",66.88270499694904,"6.845564521"
196,596129,"Vogelbach, Daniel",196,100,0.108,0.054,0.148,0.162,0.198,0.278,0.197,4,37,87.5,8.1,2286,89.9,89.88,11,59,137,0,6.36,113,144,127,151,294,326,299,"1.8","-1.8",70.24122702819741,"7.527512791"
196,687093,"Grissom, Vaughn",196,100,0.149,0.021,0.194,0.17,0.153,0.247,0.237,7,47,84.5,7.6,2281,88,88.48,22,96,100,0.5,6.61,108,152,118,146,296,317,290,"5","-5",67.070765901807,"7.28060234"
192,668832,"McCann, Kyle",192,100,0.333,0.238,0.44,0.571,0.425,0.38,0.257,14,42,89,12.9,2275,88.3,87.85,36,84,108,-0.3999999999999915,6.44,117,147,124,152,292,318,299,"-5.1","5.1",70.3824199324004,"7.762703333"
190,641645,"Guillorme, Luis",190,100,0.209,0.093,0.29,0.302,0.263,0.241,0.207,9,43,86.3,4.8,2267,89.7,89.74,25,93,97,0,6.42,109,146,107,150,284,314,296,"0.8","-0.8",61.346090308740585,"7.09973764"
190,668853,"Shenton, Austin",190,100,0.189,0.189,0.261,0.378,0.315,0.277,0.186,7,37,84.6,20.2,2185,90.6,91.03,28,76,114,0.4000000000000057,6.59,121,147,121,152,293,323,302,"0","0",68.21528211310017,"7.179943333"
188,660162,"Moncada, Yoán",188,100,0.282,0.128,0.379,0.41,0.345,0.316,0.27,11,39,90.2,5.9,2245,88.7,88.65,20,86,102,-0.10000000000000853,6.53,119,146,120,151,290,321,298,"0.7","-0.7",69.42125013685974,"7.011313415"
187,621550,"Wisdom, Patrick",187,100,0.289,0.289,0.375,0.579,0.415,0.351,0.214,11,38,90,29.9,2189,89.7,90.23,23,81,106,0.5,6.66,108,150,121,144,301,322,294,"-3.2","3.2",71.99488797738204,"7.730985316"
186,669720,"Hays, Austin",186,100,0.14,0.04,0.179,0.18,0.179,0.287,0.232,7,50,87.8,9.7,2231,90.2,90.36,27,91,95,0.20000000000000284,6.43,106,151,118,147,312,326,292,"4.2","-4.2",70.1213490652946,"7.114567581"
186,664901,"Mendick, Danny",186,100,0.217,0.13,0.29,0.348,0.264,0.233,0.198,10,46,86.5,14.2,2254,88.4,88.81,27,92,94,0.3999999999999915,6.61,109,152,119,148,294,323,282,"2.7","-2.7",65.35076486752791,"6.998536163"
186,541645,"García, Avisaíl",186,100,0.24,0.14,0.286,0.38,0.278,0.302,0.261,12,50,86.6,2.1,2171,88.4,88.35,33,112,74,0,6.35,108,151,121,147,304,323,292,"3.6","-3.6",67.76631177661325,"6.947348406"
185,665506,"Pache, Cristian",186,99.5,0.206,0.029,0.304,0.235,0.274,0.321,0.232,7,34,94.5,11.7,2293,89.4,89.36,25,75,110,0,6.35,104,148,109,145,296,318,285,"0.6","-0.6",70.52278298256383,"7.332106087"
185,542932,"Berti, Jon",186,99.5,0.25,0,0.324,0.25,0.262,0.294,0.271,11,44,81.1,11.9,2306,90.6,90.61,14,77,108,0,6.45,105,150,115,147,301,316,279,"1.2","-1.2",68.95951430588137,"7.1511075"
184,650907,"Pinto, René",185,99.5,0.214,0.214,0.304,0.429,0.314,0.34,0.195,9,42,93.7,27.6,2204,89.3,89.29,39,91,93,0,6.48,107,151,120,147,304,328,290,"0.2","-0.2",72.15714294773225,"7.281913607"
183,663757,"Grisham, Trent",184,99.5,0.031,0.094,0,0.125,0.192,0.258,0.1,1,32,86.2,26.7,2282,88.1,88.25,11,53,130,0.20000000000000284,6.37,118,147,106,153,292,323,299,"2.3","-2.3",68.29889211874871,"7.468235106"
180,605131,"Barnes, Austin",180,100,0.2,0.029,0.28,0.229,0.274,0.334,0.241,7,35,87.8,15.9,2291,90.5,90.79,19,78,102,0.29999999999999716,6.45,110,152,119,148,301,313,284,"2","-2",66.3767185264738,"6.187015652"
177,670097,"Short, Zack",178,99.4,0.172,0.069,0.313,0.241,0.28,0.279,0.187,5,29,89.4,16.7,2197,89.8,90.31,25,73,104,0.5,6.66,109,151,116,148,297,320,283,"0.4","-0.4",67.55394466335056,"6.824367385"
175,666139,"Lowe, Josh",175,100,0.263,0.263,0.308,0.526,0.365,0.346,0.265,10,38,89.9,13,2318,88.5,88.18,22,84,91,-0.29999999999999716,6.25,113,146,113,151,283,324,303,"0.4","-0.4",71.01060436639602,"6.973709024"
174,642086,"Smith, Dominic",174,100,0.174,0.065,0.242,0.239,0.212,0.232,0.179,8,46,86.9,10.4,2221,89.8,89.76,24,85,89,0,6.58,118,145,122,151,284,319,301,"2.3","-2.3",66.12654940520454,"6.814147654"
173,676356,"DeLuca, Jonny",173,100,0.3,0.25,0.303,0.55,0.414,0.379,0.303,12,40,87.5,13.7,2329,88.9,88.74,16,90,83,-0.20000000000000284,6.36,105,149,114,145,290,319,288,"-8.1","8.1",69.864242028124,"7.615749773"
172,680118,"Blanco, Dairon",175,98.3,0.263,0.158,0.333,0.421,0.335,0.31,0.215,10,38,87.3,6.3,2109,90.4,90.76,21,83,89,0.3999999999999915,6.51,104,151,106,147,308,325,287,"-1.4","1.4",72.29066203610687,"7.501055844"
172,671218,"Ramos, Heliot",172,100,0.297,0.081,0.458,0.378,0.326,0.366,0.299,11,37,93.7,10.5,2246,88.8,88.97,27,85,87,0.20000000000000284,6.34,110,148,120,145,303,323,289,"-1.4","1.4",75.1352824331979,"7.161892593"
165,672640,"Lopez, Otto",165,100,0.283,0.261,0.286,0.543,0.376,0.396,0.311,13,46,93.1,5.6,2243,89.7,89.81,15,95,70,0.09999999999999432,6.44,108,150,114,146,300,315,283,"-3.7","3.7",68.92414760572112,"6.493803571"
163,668800,"Knizner, Andrew",163,100,0.122,0.073,0.125,0.195,0.151,0.29,0.261,5,41,87.4,11.3,2222,87.3,87.39,20,81,82,0.10000000000000853,6.41,107,152,122,148,306,325,290,"5","-5",70.8207196597384,"7.046484154"
162,670156,"Mastrobuoni, Miles",162,100,0.135,0.027,0.172,0.162,0.186,0.331,0.263,5,37,89,13.7,2342,90.9,91.23,15,68,94,0.29999999999999716,6.51,117,146,110,150,290,319,301,"4.6","-4.6",64.71985886300214,"6.471317333"
157,645801,"Ford, Mike",157,100,0.175,0.125,0.207,0.3,0.216,0.22,0.181,7,40,90.3,17.2,2286,88.2,88.69,19,80,77,0.5,6.56,114,145,130,150,296,316,297,"2.7","-2.7",67.32802465204287,"6.931987273"
156,686527,"Canzone, Dominic",156,100,0.237,0.289,0.261,0.526,0.362,0.376,0.276,9,38,90.7,11.7,2184,87.6,88.01,28,77,79,0.4000000000000057,6.61,111,146,116,152,288,320,292,"-1.5","1.5",71.18371516477835,"7.50721087"
154,595978,"Hedges, Austin",154,100,0.139,0.111,0.182,0.25,0.163,0.124,0.117,5,36,80.1,21.8,2188,89.2,89,29,90,64,-0.20000000000000284,6.22,103,146,115,142,294,316,291,"2.7","-2.7",65.57711194494715,"7.031011569"
152,608596,"Murphy, Tom",152,100,0.121,0.121,0.158,0.242,0.214,0.256,0.158,4,33,87.4,4.5,2249,88.2,88.25,24,65,87,0.09999999999999432,6.43,108,150,121,144,296,320,292,"2.8","-2.8",71.55897260279035,"7.758696275"
150,694388,"Loperfido, Joey",150,100,0.306,0.111,0.526,0.417,0.346,0.282,0.247,11,36,91.7,15.2,2250,89.9,89.87,27,78,72,0,6.42,117,145,115,151,286,326,298,"-1.4","1.4",72.33176950482455,"7.502117467"
149,642136,"Thaiss, Matt",149,100,0.226,0.097,0.389,0.323,0.302,0.265,0.189,7,31,85.7,12.4,2321,89.9,90.41,28,63,86,0.5,6.66,116,146,119,151,291,320,302,"0.8","-0.8",70.77816197590165,"7.33572386"
148,702616,"Holliday, Jackson",148,100,0.059,0,0.125,0.059,0.088,0.155,0.116,2,34,87.3,4.4,2192,88.2,88.5,29,59,89,0.29999999999999716,6.52,117,146,116,151,298,325,302,"6.1","-6.1",70.23686129497463,"7.169873276"
145,672820,"Sosa, Lenyn",146,99.3,0.132,0.053,0.2,0.184,0.152,0.262,0.231,5,38,88.7,0.9,2248,88.2,88.77,19,66,79,0.5999999999999943,6.61,106,150,115,147,295,315,281,"6","-6",67.36520198645498,"7.338998594"
141,700932,"Manzardo, Kyle",141,100,0.161,0.065,0.238,0.226,0.202,0.161,0.125,5,31,86.6,21.1,2201,89.4,89.74,18,66,75,0.29999999999999716,6.51,114,147,119,152,288,322,299,"4.1","-4.1",70.98762165551689,"7.630128923"
140,688363,"Pauley, Graham",140,100,0.125,0.188,0.133,0.313,0.187,0.215,0.178,4,32,85.8,17.8,2208,89.8,89.73,20,72,68,-0.09999999999999432,6.28,118,146,116,152,287,323,298,"1.9","-1.9",66.08233332886425,"6.766570392"
140,657061,"Tucker, Cole",140,100,0.267,0.167,0.364,0.433,0.337,0.297,0.231,8,30,91,8.4,2258,90.1,90.35,13,58,82,0.30000000000001137,6.51,113,148,107,150,298,318,292,"0.9","-0.9",64.0444343779975,"6.807941538"
139,592348,"Goodrum, Niko",140,99.3,0.103,0,0.158,0.103,0.149,0.236,0.175,3,29,86.3,-15.7,2261,89.3,89.26,19,57,82,0,6.39,111,145,113,147,297,321,298,"4.8","-4.8",71.38988266275547,"7.590374074"
138,596117,"Stubbs, Garrett",140,98.6,0.091,0,0.13,0.091,0.148,0.206,0.151,3,33,76,14.5,2285,88.1,88.05,14,60,78,0,6.32,114,144,104,149,281,314,294,"4.7","-4.7",62.558741974923336,"6.658121852"
137,670242,"Wallner, Matt",137,100,0.08,0.16,0.125,0.24,0.253,0.267,0.123,2,25,86.1,14.4,2306,87.8,88.51,32,58,79,0.7000000000000028,6.69,118,145,135,152,294,329,300,"0.1","-0.1",76.91126298219987,"7.303675278"
136,543309,"Higashioka, Kyle",137,99.3,0.167,0.139,0.25,0.306,0.203,0.212,0.177,6,36,90.7,10.4,2187,87.3,87.32,23,70,66,0,6.38,109,149,120,144,297,321,294,"6","-6",69.37107343199915,"7.440112459"
135,644433,"Tromp, Chadwick",135,100,0.211,0.105,0.296,0.316,0.234,0.236,0.218,8,38,88.3,11,2242,87.7,87.99,22,65,70,0.29999999999999716,6.56,110,150,121,146,301,320,292,"1.2","-1.2",71.64481824537623,"7.920014107"
133,621563,"Wendle, Joey",134,99.3,0.229,0.029,0.308,0.257,0.228,0.25,0.234,8,35,88.3,4.8,2109,88.8,89.21,17,61,72,0.4000000000000057,6.58,115,147,106,151,284,316,301,"2.6","-2.6",66.78370314974062,"6.8097488"
133,572761,"Carpenter, Matt",134,99.3,0.231,0.038,0.353,0.269,0.27,0.268,0.197,6,26,88.1,23.7,2205,89.6,86.32,17,58,75,-3.299999999999997,6.45,115,146,113,151,299,318,301,"1.1","-1.1",67.58786601948543,"8.046512821"
133,543063,"Crawford, Brandon",133,100,0.107,0,0.176,0.107,0.154,0.215,0.165,3,28,88.9,17.9,2164,88.8,89.14,23,67,66,0.29999999999999716,6.53,114,146,118,151,289,321,304,"4.4","-4.4",67.1916948999651,"7.195105932"
131,518735,"Grandal, Yasmani",131,100,0.206,0.206,0.192,0.412,0.278,0.336,0.249,7,34,89.1,11.7,2209,88.7,88.95,14,52,79,0.20000000000000284,6.46,113,149,123,150,304,323,299,"-2.5","2.5",64.80067039092057,"7.313046383"
128,656976,"Smith, Pavin",128,100,0.257,0.171,0.258,0.429,0.31,0.323,0.265,9,35,86.4,11.2,2164,88.5,88.78,9,56,72,0.29999999999999716,6.43,119,145,114,151,288,322,304,"-0.5","0.5",71.06354453353511,"7.333701273"
128,645302,"Robles, Victor",129,99.2,0.091,0,0.133,0.091,0.189,0.239,0.148,2,22,86.9,18.5,2286,88.5,89.01,20,65,63,0.5,6.66,101,149,102,146,287,317,287,"2","-2",65.41170150986778,"6.777174423"
127,679845,"Loftin, Nick",127,100,0.276,0,0.32,0.276,0.303,0.306,0.255,8,29,82.4,12,2246,88.7,89.25,12,51,76,0.5,6.58,111,149,119,144,303,322,295,"-1","1",67.51971438545992,"7.387434412"
124,666165,"Sabol, Blake",124,100,0.313,0.063,0.435,0.375,0.357,0.331,0.244,10,32,90.3,12.7,2019,89.2,89.74,21,65,59,0.5,6.48,115,145,114,150,291,325,304,"-1","1",69.88798635561554,"7.12719"
124,664874,"Zavala, Seby",125,99.2,0.2,0.167,0.313,0.367,0.244,0.209,0.175,6,30,91,15.5,2226,88.4,88.23,25,63,61,-0.20000000000000284,6.6,106,152,121,147,301,323,290,"3","-3",67.01296741163748,"7.247151636"
123,596115,"Story, Trevor",123,100,0.226,0.097,0.318,0.323,0.266,0.214,0.172,7,31,88.1,21.6,2215,90.2,90.33,18,59,64,0.09999999999999432,6.37,102,149,118,142,299,322,291,"1.5","-1.5",71.78744041027386,"6.87173875"
120,667472,"Myers, Dane",120,100,0.273,0.091,0.5,0.364,0.341,0.385,0.285,6,22,92.1,10.6,2205,88.1,87.98,12,43,77,-0.09999999999999432,6.35,113,151,116,147,304,321,288,"-2","2",68.92358419798487,"7.088028108"
118,501303,"Adrianza, Ehire",118,100,0.192,0.154,0.286,0.346,0.266,0.229,0.17,5,26,88.4,4.8,2217,89.8,90.24,17,48,70,0.4000000000000057,6.64,111,147,108,150,297,317,295,"2.2","-2.2",62.42033812509377,"6.791878958"
116,693304,"Gonzales, Nick",117,99.1,0.233,0.233,0.227,0.467,0.304,0.359,0.266,7,30,93.7,24.1,2294,87.3,87.41,17,65,51,0.10000000000000853,6.38,107,151,118,147,310,322,294,"0.8","-0.8",70.3522883663586,"7.323787541"
113,682868,"Ramos, Bryan",113,100,0.281,0.063,0.3,0.344,0.279,0.305,0.287,9,32,90.1,7,2242,86.1,86.43,6,44,69,0.30000000000001137,6.48,105,153,122,146,307,321,294,"1.3","-1.3",69.31002674529185,"8.44854119"
112,682729,"Clase, Jonatan",112,100,0.222,0.037,0.333,0.259,0.23,0.203,0.178,6,27,90.2,15.8,2091,88.6,88.95,13,57,55,0.4000000000000057,6.42,112,144,106,148,298,323,290,"2.6","-2.6",64.8535575192112,"6.399656"
109,672695,"Perdomo, Geraldo",109,100,0.25,0.042,0.286,0.292,0.291,0.319,0.269,6,24,87.8,15,2227,91.1,91.17,2,42,67,0.10000000000000853,6.33,110,148,105,150,294,324,291,"-0.4","0.4",61.61164613503594,"6.63749625"
108,673357,"Robert Jr., Luis",108,100,0.214,0.286,0.267,0.5,0.318,0.361,0.241,6,28,92.4,5.2,2298,87.9,86.62,27,64,44,-1.3000000000000114,6.47,104,147,117,142,306,330,294,"1.6","-1.6",76.24007812352541,"7.920780769"
107,655316,"Monasterio, Andruw",107,100,0.063,0,0.1,0.063,0.184,0.24,0.096,1,16,82,18,2259,88.5,88.6,12,38,69,0.09999999999999432,6.35,109,153,116,148,307,317,281,"2","-2",66.63095400412658,"6.968993429"
106,691016,"Soderstrom, Tyler",106,100,0.28,0.2,0.429,0.48,0.368,0.36,0.254,7,25,94.6,14.7,2269,87.9,87.89,18,50,56,0,6.43,108,145,122,152,291,323,296,"0.2","-0.2",72.58545444804129,"7.433307872"
